dataset,session,file_index,file_name,duration_frame,duration_sec,frame_start,frame_stop,sec_start,sec_stop,sample_start,sample_stop,target_ID,num_active_sources,vad_ID_1,vad_ID_2,vad_ID_3,vad_ID_4,vad_ID_5,vad_ID_6,vad_ID_7,sim_rec,rt60,target_azi_deg,target_ele_deg,target_doa_dev_deg,mean_quart_x,mean_quart_y,mean_quart_z,mean_quart_w,std_quart_x,std_quart_y,std_quart_z,std_quart_w,target_dB,array_dB
D4,1,16,vad_D4_S1_M21,43,2.15,1,43,0,2.15,1,103200,6,2,0,0,0,1,0,1,0,rec,0.645,-30.9178691914917,12.1832677523607,2.62782902612225,0.985183512603694,0.0302260215364711,0.0854599883855425,0.137661637445653,0.00192118954272481,0.0409318579544197,0.0182189792551674,0.0169376634622173,-42.3187667676843,-29.5300272447801
D4,1,16,vad_D4_S1_M21,84,4.2,204,287,10.15,14.35,487201,688800,6,2,0,0,0,1,0,1,0,rec,0.645,-4.78021291152303,15.3633442459245,11.5547025943107,0.976446756765248,0.000615054701262924,0.150088658651474,-0.0978892811555559,0.00683005636943189,0.00921875264475901,0.037073447851375,0.114500505403068,-42.4879728003874,-29.7999563592925
D4,1,16,vad_D4_S1_M21,56,2.8,348,403,17.35,20.15,832801,967200,6,1,0,0,0,0,0,1,0,rec,0.645,-27.8710975394041,6.17709579783395,3.74598849248382,0.988166851506131,-0.0426971099403787,0.0877245855003262,0.11426698349244,0.00227607451134892,0.0143638659815392,0.0155480309557717,0.0226875892262247,-45.2197874472112,-35.3673237499054
D4,1,16,vad_D4_S1_M21,58,2.9,524,581,26.15,29.05,1255201,1394400,6,2,0,0,0,1,0,1,0,rec,0.645,-10.3860423046103,5.52116705362124,13.9446967636634,0.987977207271956,-0.0219421252923127,0.061672436313365,-0.033582267793874,0.0126001371184031,0.0223567109628081,0.0246105241551844,0.132449323315255,-47.1292618146999,-31.6412790673805
D4,1,16,vad_D4_S1_M21,142,7.1,742,883,37.05,44.15,1778401,2119200,6,2,0,0,0,1,0,1,0,rec,0.645,-13.0840723513663,9.53856387566919,17.256261526368,0.983847404898566,0.00564293710924466,0.0951866521146741,-0.0159529686747903,0.00387752053256393,0.0293371425575279,0.020898545634634,0.146785447728245,-41.1933649996416,-30.6005868739172
D4,1,16,vad_D4_S1_M21,75,3.75,904,978,45.15,48.9,2167201,2347200,6,2,0,0,0,1,0,1,0,rec,0.645,-8.77575060270309,12.2929319215571,13.0759578854255,0.983833406068093,-0.00561718586502035,0.122487011041415,-0.0541869248445612,0.00669507760998812,0.0239290111642752,0.0192307900332953,0.115344243742336,-44.0116147513477,-32.2406672949477
D4,1,16,vad_D4_S1_M21,72,3.6,1099,1170,54.9,58.5,2635201,2808000,6,1,0,0,0,0,0,1,0,rec,0.645,-20.7151349819023,5.47322093116607,11.2327090744369,0.986103934510605,-0.0235437093679014,0.077081117161121,0.0467246676564824,0.00817016434760913,0.0594635438740363,0.0392063873448793,0.118503179975441,-41.7529994560542,-32.4193068765061
D4,1,17,vad_D4_S1_M22,150,7.5,121,270,6,13.5,288001,648000,4,2,0,0,0,1,0,1,0,rec,0.645,11.7934810676179,-3.50268670515629,18.2627929212281,0.980021583558173,0.00459314821017684,0.0838994219428248,0.0311902580854134,0.00986704279387227,0.0416492114171396,0.0412597921705722,0.167929842820556,-46.7713789409657,-38.7781699095308
D4,1,17,vad_D4_S1_M22,282,14.1,351,632,17.5,31.6,840001,1516800,4,2,0,0,0,1,0,1,0,rec,0.645,14.8501157465619,-3.06989157538455,15.5361336914188,0.984464333727644,-0.00209386734196007,0.0918567592896807,0.0102891677307652,0.00957554886888262,0.0288952583738269,0.0352169329436406,0.142106351290194,-40.4097670811274,-32.9115946996561
D4,1,17,vad_D4_S1_M22,333,16.65,653,985,32.6,49.25,1564801,2364000,4,2,0,0,0,1,0,1,0,rec,0.645,16.31505827827,-1.35820724506473,17.192387849476,0.980916576574163,0.00388111591831074,0.112082429147587,-0.00527323279040288,0.00949636670630103,0.0305320356185983,0.042166529236214,0.149908619232709,-40.7322298816298,-34.1314458649668
D4,1,17,vad_D4_S1_M22,111,5.55,1006,1116,50.25,55.8,2412001,2678400,4,2,0,0,0,1,0,1,0,rec,0.645,-2.35043581540622,-6.14887610214691,5.95112468682942,0.982533189921024,0.0311044501285924,0.0721319328278914,0.148596989804704,0.00362175717618864,0.0422913919613379,0.0310343792759793,0.0605815442691946,-45.7197872120549,-36.9810919227593
D4,1,17,vad_D4_S1_M22,126,6.3,21,146,1,7.3,48001,350400,6,2,0,0,0,1,0,1,0,rec,0.645,4.94018080158871,8.27700600599833,15.7451607643848,0.971564013125862,0.0027271266769732,0.131164178527145,-0.113558704517064,0.0109224301574508,0.0404246091548061,0.0379709403227014,0.151554345844447,-46.3476785723951,-38.3967166254822
D4,1,17,vad_D4_S1_M22,128,6.4,247,374,12.3,18.7,590401,897600,6,2,0,0,0,1,0,1,0,rec,0.645,-1.09848004873169,2.7818955146241,17.8442246704624,0.978364912837875,-0.0175135246584769,0.0862839872037716,-0.0637229936876651,0.0106380986815415,0.0432698034338464,0.0341685105953862,0.16756790649478,-46.8984797668307,-36.1151741856302
D4,1,17,vad_D4_S1_M22,162,8.1,395,556,19.7,27.8,945601,1334400,6,2,0,0,0,1,0,1,0,rec,0.645,-4.90973752528263,5.29523438825299,15.3658339114043,0.982839397876305,-0.00451831490847944,0.110455334342448,-0.0246345523656767,0.00888505717577442,0.0367656864759206,0.0278600372066566,0.138286216019859,-45.6835163849997,-33.6676598355688
D4,1,17,vad_D4_S1_M22,65,3.25,577,641,28.8,32.05,1382401,1538400,6,2,0,0,0,1,0,1,0,rec,0.645,-16.1462312782835,1.27701153666153,8.8042586671544,0.988704894064401,0.00256483981209221,0.0741182819449379,0.0692015614931881,0.00717320685738449,0.012413725867262,0.0192110198928957,0.108578419442283,-45.288861609592,-35.1276533863791
D4,1,17,vad_D4_S1_M22,101,5.05,662,762,33.05,38.1,1586401,1828800,6,2,0,0,0,1,0,1,0,rec,0.645,-9.47679672784977,4.62748082331336,15.6727481968069,0.983870746404345,-0.000314491530934149,0.101811211427705,0.00664263156674606,0.00928768904772934,0.0258554846888123,0.0458669573728608,0.137636520221817,-45.6236741309851,-36.0502861109007
D4,1,17,vad_D4_S1_M22,90,4.5,843,932,42.1,46.6,2020801,2236800,6,2,0,0,0,1,0,1,0,rec,0.645,-25.4218567562831,6.32577352269962,5.34693790489665,0.98046942736681,0.01780920496567,0.111529173166692,0.151132462818913,0.0081183281516193,0.0297690969214975,0.0279913891788744,0.0371669884457082,-47.2762218012414,-31.8571776545864
D4,1,17,vad_D4_S1_M22,166,8.3,973,1138,48.6,56.9,2332801,2731200,6,2,0,0,0,1,0,1,0,rec,0.645,-16.3410404286294,4.0528683695631,16.0093394143251,0.979892715043998,0.00775472879297603,0.0982444155281405,0.0648176733031679,0.00649123195067539,0.0534807304155978,0.0454413188180921,0.145212078260533,-46.5872649038638,-37.5442995824515
D4,1,18,vad_D4_S1_M23,82,4.1,1,82,0,4.1,1,196800,4,1,0,0,0,1,0,0,0,rec,0.645,5.7523092697029,6.46718349288814,15.1732072136781,0.983528010040913,-0.032268089383842,0.101764816852957,0.0228009693737901,0.00617492753907648,0.0241360811444058,0.0211143298409199,0.141227500577476,-41.8661110770021,-35.2294832730397
D4,1,18,vad_D4_S1_M23,222,11.1,203,424,10.1,21.2,484801,1017600,4,2,0,0,0,1,0,1,0,rec,0.645,8.2831001271529,5.02605153663982,17.2511661300134,0.982742774225148,0.00765651087679041,0.0953971435430797,0.00330821835186714,0.00881054423414522,0.0286955246010323,0.0469370771753139,0.148511422453848,-43.62604758613,-35.642239746985
D4,1,18,vad_D4_S1_M23,138,6.9,525,662,26.2,33.1,1257601,1588800,4,2,0,0,0,1,0,1,0,rec,0.645,26.9388377918062,6.26934300397897,8.39989171743057,0.976856067554576,-0.0310307155594229,0.099854963851094,-0.153936414957716,0.00762776421381442,0.0265778098811031,0.023224168751714,0.0994914715107746,-40.5533374222993,-33.7598420587225
D4,1,18,vad_D4_S1_M23,143,7.15,743,885,37.1,44.25,1780801,2124000,4,2,0,0,0,1,0,1,0,rec,0.645,16.9942185304609,3.55473009211291,13.19183284574,0.985844797924947,-0.0107297866836421,0.0850574154564086,-0.0685358658963647,0.00638646420462032,0.045938353288658,0.0222338287927841,0.116317854971845,-45.5208005389151,-35.1521109762538
D4,1,18,vad_D4_S1_M23,174,8.7,906,1079,45.25,53.95,2172001,2589600,4,2,0,0,0,1,0,1,0,rec,0.645,5.54012611915969,6.26547745864724,16.5860737722936,0.980683280248424,0.0262319639839805,0.106742318293063,0.0249843999719857,0.00859691800806312,0.0367591884411361,0.0343066612288242,0.151982944898063,-41.2404068936069,-33.7774701646174
D4,1,18,vad_D4_S1_M23,101,5.05,1100,1200,54.95,60,2637601,2880000,4,2,0,0,0,1,0,1,0,rec,0.645,18.3368831674149,4.9217979539045,16.7202828151636,0.97783352762233,0.00926953044164418,0.0919548359460118,-0.0856100427392598,0.007161776582323,0.0455023866428528,0.0214301037576266,0.160217346683268,-40.3363088605604,-32.5970811685344
D4,1,18,vad_D4_S1_M23,154,7.7,101,254,5,12.7,240001,609600,6,2,0,0,0,1,0,1,0,rec,0.645,-23.8085756834454,8.27698311283669,15.6818018407306,0.983423041299769,0.0186326710832739,0.105847162208339,0.0387270180279986,0.00702784441815274,0.0268839422579945,0.0409095690163829,0.132334463623474,-48.7151813501487,-37.2606208775768
D4,1,18,vad_D4_S1_M23,217,10.85,375,591,18.7,29.55,897601,1418400,6,2,0,0,0,1,0,1,0,rec,0.645,-17.2147111063277,4.87917364750399,16.2064454249985,0.98405597339065,0.00725561010839501,0.086252005544104,-0.012349560856824,0.00748513289168079,0.0267604194580859,0.0393185054729561,0.147586363768826,-48.5890654024668,-34.9921181311981
D4,1,18,vad_D4_S1_M23,101,5.05,732,832,36.55,41.6,1754401,1996800,6,2,0,0,0,1,0,1,0,rec,0.645,-5.17181767989673,4.85150479048605,9.44834073528432,0.983961074055514,0.00458727647872938,0.0913725218096526,-0.0985947458742488,0.00607947165157644,0.045007649882009,0.0171934835426486,0.107272425189119,-45.6425740294703,-34.29928972967
D4,1,18,vad_D4_S1_M23,80,4,973,1052,48.6,52.6,2332801,2524800,6,2,0,0,0,1,0,1,0,rec,0.645,-16.2768746424988,7.67197315746188,17.7414703054113,0.980828277503637,0.0119793424660298,0.101261072761834,-0.0217382771465946,0.00832013061122408,0.0427989849532722,0.0276705755543497,0.157410974088171,-51.74749610141,-33.3427657327349
D4,1,18,vad_D4_S1_M23,108,5.4,1093,1200,54.6,60,2620801,2880000,6,2,0,0,0,1,0,1,0,rec,0.645,-7.73190169301648,6.34679313482303,14.7706104712916,0.978105206206702,0.00985194653920167,0.0904164214328305,-0.0913978267549611,0.00700287736306797,0.0440502781733273,0.0215906766909807,0.156455155015068,-47.938198819211,-32.8620920479628
D4,1,19,vad_D4_S1_M24,85,4.25,21,105,1,5.25,48001,252000,4,2,0,0,0,1,0,1,0,rec,0.645,27.0321223962827,1.74257472730277,3.67056268178842,0.977212206237343,-0.00651107960099431,0.114587951825912,-0.174030314761929,0.00443210179748987,0.0147772078198267,0.0207046541331643,0.0308067579570477,-43.3614538147281,-30.4489298672079
D4,1,19,vad_D4_S1_M24,85,4.25,166,250,8.25,12.5,396001,600000,4,1,0,0,0,1,0,0,0,rec,0.645,21.4041270975827,-0.514823352261029,15.0515926523354,0.977250494843686,-0.0123563799000978,0.0890909636613463,-0.123493007065705,0.0124359035442794,0.0248832814559306,0.0329285989440543,0.141554040483605,-39.7043603252054,-33.094686173703
D4,1,19,vad_D4_S1_M24,43,2.15,271,313,13.5,15.65,648001,751200,4,2,0,0,0,1,0,1,0,rec,0.645,-6.63791528252373,-7.65453084262945,6.57385941204587,0.988555001137641,0.0288157699961136,0.0457926488180262,0.12318309966376,0.00535817299468017,0.0155012742440551,0.0353480166021321,0.0569864308841425,-39.5493284275635,-29.8545108523427
D4,1,19,vad_D4_S1_M24,152,7.6,434,585,21.65,29.25,1039201,1404000,4,2,0,0,0,1,0,1,0,rec,0.645,4.25631540911487,0.753016548623254,15.8390845205889,0.982328371279416,-0.0123723309969697,0.109728660992483,0.0213179363564457,0.00817737831183027,0.0296719903010419,0.0380364449665407,0.141902263105491,-39.5350831162247,-30.7619902360039
D4,1,19,vad_D4_S1_M24,150,7.5,746,895,37.25,44.75,1788001,2148000,4,2,0,0,0,1,0,1,0,rec,0.645,-1.43409813024143,-1.0883518890755,17.9718352873597,0.979774029116385,0.0219115419984712,0.0844748257494168,0.0675149771070768,0.0103267625316258,0.0501324204730761,0.0266835323920165,0.157233409793178,-39.2400112059113,-30.754522192567
D4,1,19,vad_D4_S1_M24,82,4.1,936,1017,46.75,50.85,2244001,2440800,4,2,0,0,0,1,0,1,0,rec,0.645,23.4544387046541,0.407662620244598,5.82289488813354,0.98178768536847,-0.00500718271725445,0.108806290205916,-0.137735852887595,0.00691142965477559,0.0217470428027539,0.0121739472219573,0.0682137007535757,-41.9687820239768,-32.432722423047
D4,1,19,vad_D4_S1_M24,123,6.15,1058,1180,52.85,59,2536801,2832000,4,2,0,0,0,1,0,1,0,rec,0.645,5.4670165391205,-0.54975436147535,18.0796553358468,0.981285456302068,0.00412002377512696,0.0904876829143082,0.0146978217137566,0.00649001206548239,0.0439814935992968,0.0399229656072232,0.159124125187241,-39.336642629206,-30.4252667466823
D4,1,19,vad_D4_S1_M24,75,3.75,81,155,4,7.75,192001,372000,6,2,0,0,0,1,0,1,0,rec,0.645,-32.390350820843,-6.07684266649052,18.9446343241288,0.979034593090126,-0.000352043614548872,0.0790121317790734,0.0626275506335227,0.00564080099110988,0.0157290761551849,0.0478208980214506,0.170814618710387,-35.8618309446824,-27.689661326416
D4,1,19,vad_D4_S1_M24,58,2.9,256,313,12.75,15.65,612001,751200,6,2,0,0,0,1,0,1,0,rec,0.645,-40.2182942497954,-7.19297141942624,6.48522844138506,0.986474339467071,0.0200197833136734,0.0716279589983034,0.124892283273338,0.00587401668318971,0.020677863375547,0.0543412285053753,0.0492223416657502,-43.3455668420934,-31.0946424579397
D4,1,19,vad_D4_S1_M24,108,5.4,474,581,23.65,29.05,1135201,1394400,6,2,0,0,0,1,0,1,0,rec,0.645,-24.4693012284595,-1.54232919351833,17.2771799516214,0.979263151552963,-0.0212387365636084,0.124452416298377,-0.00765563711031052,0.00767294260071211,0.028933207733693,0.0342543819946907,0.152342113953139,-41.3772544540592,-30.9621060159755
D4,1,19,vad_D4_S1_M24,176,8.8,622,797,31.05,39.85,1490401,1912800,6,2,0,0,0,1,0,1,0,rec,0.645,-15.1400756805827,-4.19627599501893,11.0056056826304,0.984663388383844,-0.01745556934123,0.100576909192024,-0.0859911739940868,0.0081919432408456,0.0266941036205031,0.0340176814634966,0.103720559750761,-34.9655385559411,-26.1617726041886
D4,1,19,vad_D4_S1_M24,249,12.45,938,1186,46.85,59.3,2248801,2846400,6,2,0,0,0,1,0,1,0,rec,0.645,-23.4303658379087,-4.12659278718966,17.9603147839008,0.982029644444432,0.00029488763418053,0.0927363101924471,-0.0177216800083157,0.00637570147650965,0.0358168272052062,0.0348122936066461,0.155807235649191,-43.7799743558801,-31.644919020287
D4,1,20,vad_D4_S1_M25,84,4.2,121,204,6,10.2,288001,489600,4,2,0,0,0,1,0,1,0,rec,0.645,19.1429143764773,5.93324922655158,14.5301221167529,0.980449590342065,0.0427011264912215,0.116874684447886,0.014136667340925,0.00896364664548282,0.0245635270181346,0.0429528596337599,0.144168490580308,-35.1941100833521,-29.208492344867
D4,1,20,vad_D4_S1_M25,73,3.65,245,317,12.2,15.85,585601,760800,4,2,0,0,0,1,0,1,0,rec,0.645,21.565211886481,4.55485156880241,16.3895943508093,0.982420141267609,-0.0216563664339909,0.0923387590326165,0.00520230757038191,0.012135244568943,0.0245597893951451,0.0323399857153823,0.156174772986102,-34.1252955262004,-28.4058743270174
D4,1,20,vad_D4_S1_M25,102,5.1,418,519,20.85,25.95,1000801,1245600,4,2,0,0,0,1,0,1,0,rec,0.645,37.7372279848831,11.5758021024807,8.40167329940214,0.972720275176641,-0.034588599477123,0.142839993617554,-0.136186737025744,0.0101033141768212,0.0584953008264996,0.0465026779905275,0.0900991808177954,-33.872463726876,-30.1509171148926
D4,1,20,vad_D4_S1_M25,75,3.75,660,734,32.95,36.7,1581601,1761600,4,2,0,0,0,1,0,1,0,rec,0.645,18.4705574299503,3.01869010819356,14.1610049187207,0.984332240920025,0.0428039192994806,0.0914161919768524,0.0192829704540004,0.0121243574203194,0.0176771743472927,0.0800581107928582,0.118042571607492,-34.1482056271671,-30.5626399038692
D4,1,20,vad_D4_S1_M25,129,6.45,855,983,42.7,49.15,2049601,2359200,4,2,0,0,0,1,0,1,0,rec,0.645,1.3310029406071,3.90719417504747,3.94114342376676,0.978305392975384,0.0472343582273461,0.092887738891863,0.168894671031657,0.00766265578108605,0.0430966992775,0.0267139900166461,0.030526403884161,-34.5590527689348,-29.5593946890435
D4,1,20,vad_D4_S1_M25,125,6.25,1004,1128,50.15,56.4,2407201,2707200,4,2,0,0,0,1,0,1,0,rec,0.645,43.0684338638546,5.45422427885894,5.00995926385388,0.973334478263478,-0.0237011139283516,0.103786182570446,-0.195515380789708,0.0102895767060715,0.0284100592102253,0.0241558953896429,0.039857012351451,-31.8670419252123,-27.8770740405009
D4,1,20,vad_D4_S1_M25,12,0.6,1189,1200,59.4,60,2851201,2880000,4,1,0,0,0,1,0,0,0,rec,0.645,31.9823178405583,0.272580489236332,0.0839696916365022,0.991420721564974,-0.00244609764054145,0.078282808682749,-0.104639442437397,0.000102395954684106,0.000747553104852265,0.000441536357916056,0.000847128000788485,-101.772682053262,-47.3337267834053
D4,1,20,vad_D4_S1_M25,314,15.7,161,474,8,23.7,384001,1137600,6,2,0,0,0,1,0,1,0,rec,0.645,-18.1608158468035,1.01866716030196,18.2386990437148,0.979016720107523,0.00627760579686032,0.103531077693437,0.00152869205225966,0.0122174894028601,0.0494546295751372,0.0376962063369572,0.163853881419255,-42.2944205183859,-30.1501323134701
D4,1,20,vad_D4_S1_M25,109,5.45,575,683,28.7,34.15,1377601,1639200,6,2,0,0,0,1,0,1,0,rec,0.645,-16.6127037978846,-2.76640477947936,17.4149116355601,0.983743866759626,0.0285871109119539,0.0740181095581968,-0.0229058314640575,0.0106483152257003,0.0282030853073851,0.0639886677651255,0.143726660450383,-45.4953456751905,-33.1633862971025
D4,1,20,vad_D4_S1_M25,75,3.75,744,818,37.15,40.9,1783201,1963200,6,1,0,0,0,0,0,1,0,rec,0.645,1.7273086218697,1.50491430977534,8.04042020326101,0.975491855994007,-0.000187601166006743,0.113880781386812,-0.167989679595662,0.00989356816301606,0.0201602627108054,0.0466813875878722,0.0681206277220352,-45.5203704895607,-35.6719777112179
D4,1,20,vad_D4_S1_M25,116,5.8,899,1014,44.9,50.7,2155201,2433600,6,2,0,0,0,1,0,1,0,rec,0.645,-26.5304970070797,0.723614605234221,14.6035429838016,0.978422348886387,0.0174008272856803,0.100881860562044,0.0728939171538856,0.0102464999780537,0.0699065044812889,0.0207726247588889,0.147325142375503,-43.2820645210131,-31.4495782223023
D4,1,20,vad_D4_S1_M25,58,2.9,1055,1112,52.7,55.6,2529601,2668800,6,2,0,0,0,1,0,1,0,rec,0.645,2.88866563169279,-0.712806352896146,4.12539837049311,0.9762935302666,-0.017181250784093,0.100490029503303,-0.186042961504582,0.00302168337938417,0.0245847661541799,0.0265443088193319,0.0236473142443258,-45.453156314691,-27.098686435925
D4,1,21,vad_D4_S1_M26,58,2.9,41,98,2,4.9,96001,235200,4,2,0,0,0,1,0,1,0,rec,0.645,30.3469874588068,5.98462263063911,10.767786259441,0.97823457805739,0.00375186787734168,0.122535603187717,-0.120736619196367,0.0130828666304884,0.0432662427872118,0.0347873253310639,0.102124191361505,-41.3947708324582,-34.2356921377414
D4,1,21,vad_D4_S1_M26,119,5.95,219,337,10.9,16.85,523201,808800,4,2,0,0,0,1,0,1,0,rec,0.645,35.2633840408284,4.50582310746384,9.80762016925308,0.975916963423327,-0.0135647370616206,0.105973331567321,-0.153932621433377,0.0120707052318773,0.030243019561107,0.0285979827266101,0.103455966761106,-41.7686961274541,-31.0363094876595
D4,1,21,vad_D4_S1_M26,157,7.85,458,614,22.85,30.7,1096801,1473600,4,2,0,0,0,1,0,1,0,rec,0.645,37.0859248218382,5.22399989420676,5.5172496750518,0.976004084791775,-0.0171990300183711,0.116961637527303,-0.170741514528343,0.00768011057937653,0.0440126744850928,0.0199091002231704,0.0438468092725959,-40.5325483271209,-30.5606221666566
D4,1,21,vad_D4_S1_M26,87,4.35,675,761,33.7,38.05,1617601,1826400,4,2,0,0,0,1,0,1,0,rec,0.645,25.9566619821195,4.89549553287703,15.3390316306695,0.982820328878414,-0.0132551638186042,0.0907070165032174,-0.0806734120294806,0.00946561088359876,0.0382786744881899,0.0374072316572188,0.128144792253922,-41.3849579370264,-31.5155210321921
D4,1,21,vad_D4_S1_M26,138,6.9,882,1019,44.05,50.95,2114401,2445600,4,2,0,0,0,1,0,1,0,rec,0.645,34.1417146288309,5.0448366867531,8.69803211882349,0.977595153551434,-0.0228296097557723,0.105306180299867,-0.1467941407209,0.00955423574839656,0.0246957249968397,0.0324503405346334,0.0973407083913306,-42.3586911586676,-33.2057241030408
D4,1,21,vad_D4_S1_M26,61,3.05,1140,1200,56.95,60,2733601,2880000,4,2,0,0,0,1,0,1,0,rec,0.645,40.8984429983074,9.6015156545561,5.61827279705897,0.963298316347765,-0.0355421129811152,0.151639941137994,-0.200696911047127,0.0126970814199036,0.0725175002046996,0.00975186573076865,0.0461455015253313,-42.28074234906,-35.0094132748565
D4,1,21,vad_D4_S1_M26,87,4.35,81,167,4,8.35,192001,400800,6,2,0,0,0,1,0,1,0,rec,0.645,-14.7187616745537,9.56345141103215,18.3658247420277,0.977099747889216,-0.0446029462257288,0.113241967326165,-0.0181346549098072,0.00792287363459524,0.013718336829468,0.0251926005002289,0.172031356387265,-39.6347739174549,-33.1952302935362
D4,1,21,vad_D4_S1_M26,140,7,228,367,11.35,18.35,544801,880800,6,2,0,0,0,1,0,1,0,rec,0.645,-3.00598692154465,7.17484547392791,14.2916032204583,0.977844808286468,-0.0126480330900328,0.0988902861384231,-0.11158224694859,0.0120203982607997,0.029220398875176,0.0346361660531646,0.139229145795784,-38.8145887345408,-31.6566337832409
D4,1,21,vad_D4_S1_M26,150,7.5,528,677,26.35,33.85,1264801,1624800,6,2,0,0,0,1,0,1,0,rec,0.645,0.159201703794719,9.50072981072028,7.87882163311937,0.97785468348065,-0.0156998612252462,0.119772788369592,-0.135689573184518,0.0106164828730307,0.0441122539379496,0.0239451164097398,0.0907554901920769,-38.2316830198561,-31.0618641909909
D4,1,21,vad_D4_S1_M26,58,2.9,738,795,36.85,39.75,1768801,1908000,6,2,0,0,0,1,0,1,0,rec,0.645,-27.6156534846519,7.196883103287,4.63221961141707,0.990054441402107,0.00242928652164955,0.0840705612895803,0.1022080471563,0.00404242943466784,0.00790063048724927,0.0459034387040444,0.0111911681855967,-39.5022408037053,-32.1199412664294
D4,1,21,vad_D4_S1_M26,68,3.4,936,1003,46.75,50.15,2244001,2407200,6,2,0,0,0,1,0,1,0,rec,0.645,6.88931181461931,7.58181719812891,4.87131381788081,0.972072385184005,-0.0357751639248801,0.106550455482779,-0.19941452453647,0.00599960385898054,0.019191203089658,0.0359149457247946,0.0319691543649498,-40.0030207257669,-32.1254328764663
D4,1,21,vad_D4_S1_M26,70,3.5,1104,1173,55.15,58.65,2647201,2815200,6,2,0,0,0,1,0,1,0,rec,0.645,-13.4255693727093,9.83781196857135,17.5061473361851,0.979655363626723,0.0152904603392766,0.117459840376491,-0.0265290758174147,0.00673732086873928,0.0261787857711068,0.0509136519913078,0.150293722433658,-37.1968525887578,-32.8645645292519
D4,1,22,vad_D4_S1_M27,347,17.35,141,487,7,24.35,336001,1168800,4,2,0,0,0,1,0,1,0,rec,0.645,5.65635258607556,2.17089476237726,19.4156310483947,0.977956908426386,-0.0151101817175587,0.0990501636718044,-0.0349033300203947,0.0123742573068485,0.0371272099425571,0.0240021895635728,0.174150337703535,-41.943629924389,-34.3889461287483
D4,1,22,vad_D4_S1_M27,171,8.55,508,678,25.35,33.9,1216801,1627200,4,2,0,0,0,1,0,1,0,rec,0.645,15.8539355781782,0.944541349674408,14.6949428972702,0.97767332269929,-0.0227895829017771,0.087726074528605,-0.119069170034581,0.011615687411375,0.0314264246091836,0.0506802921352704,0.134901465581819,-45.2734220500606,-34.9298853956044
D4,1,22,vad_D4_S1_M27,111,5.55,819,929,40.9,46.45,1963201,2229600,4,2,0,0,0,1,0,1,0,rec,0.645,14.2804126694112,2.93824460106314,9.23822417765149,0.979218511419089,-0.0692739696614454,0.0915839187330354,-0.115686574951494,0.0105779021134689,0.0552635166927645,0.0429290761868065,0.0984050535930786,-46.0370018806206,-36.6098453060764
D4,1,22,vad_D4_S1_M27,126,6.3,1010,1135,50.45,56.75,2421601,2724000,4,2,0,0,0,1,0,1,0,rec,0.645,0.368380829558077,0.122339527228628,16.0719865214973,0.98485641463912,-0.0137244665555836,0.0905037907731551,0.00310169127490522,0.0101152504929917,0.0321869188421923,0.0417719185846938,0.13768693222018,-40.0240863237465,-32.1208440039911
D4,1,22,vad_D4_S1_M27,137,6.85,81,217,4,10.85,192001,520800,6,2,0,0,0,1,0,1,0,rec,0.645,-30.3480175601229,6.94782396419027,16.6570060479806,0.983176388465064,0.0101464270278328,0.0945216766628082,-0.00346332316732418,0.00717183921602956,0.0371130014179759,0.0233882266367905,0.150059534614084,-45.383705864988,-36.1583769288592
D4,1,22,vad_D4_S1_M27,125,6.25,298,422,14.85,21.1,712801,1012800,6,2,0,0,0,1,0,1,0,rec,0.645,-12.8061302995402,7.73187722498409,15.9955186608724,0.970172770251277,-0.0288882596278066,0.0980648940785287,-0.148796212647732,0.0138369612854373,0.0381242049062227,0.0194781356080813,0.156071456484979,-45.2945602067292,-33.8118915482965
D4,1,22,vad_D4_S1_M27,80,4,503,582,25.1,29.1,1204801,1396800,6,2,0,0,0,1,0,1,0,rec,0.645,-27.5465375312977,7.95181272565962,17.0590586088808,0.981067638221955,-0.00407977100813655,0.0998838572857829,-0.0272460889100853,0.0142581244804049,0.024406578656895,0.0660113203510451,0.148150842606269,-46.3624098339322,-35.9389597084452
D4,1,22,vad_D4_S1_M27,147,7.35,603,749,30.1,37.45,1444801,1797600,6,2,0,0,0,1,0,1,0,rec,0.645,-19.2151641464788,5.57478213576655,15.9202304580784,0.979323014736811,-0.0216830645690159,0.0868897115025243,-0.0935045680290756,0.00840978975805232,0.0209026814228714,0.0402648765165433,0.148992687453434,-43.9807827133314,-35.2368761026873
D4,1,22,vad_D4_S1_M27,101,5.05,830,930,41.45,46.5,1989601,2232000,6,2,0,0,0,1,0,1,0,rec,0.645,-16.5200773329113,4.42459160564107,10.5420748904857,0.979238629644806,-0.0660206442372558,0.0879293075876384,-0.111895976649824,0.011075361418359,0.0589491882910276,0.0437252707680217,0.105519257081835,-46.63428820854,-36.242697025743
D4,1,22,vad_D4_S1_M27,96,4.8,1011,1106,50.5,55.3,2424001,2654400,6,2,0,0,0,1,0,1,0,rec,0.645,-27.7166431695363,6.08648414102958,15.5983258933333,0.983038844815703,-0.0166829599200975,0.0943514963159884,-0.0203502987389134,0.0104141203663938,0.0360490262065505,0.0461991959570678,0.144050926132864,-42.3502621536722,-31.0806374422887
