dataset,session,file_index,file_name,duration_frame,duration_sec,frame_start,frame_stop,sec_start,sec_stop,sample_start,sample_stop,target_ID,num_active_sources,vad_ID_1,vad_ID_2,vad_ID_3,vad_ID_4,vad_ID_5,vad_ID_6,vad_ID_7,sim_rec,rt60,target_azi_deg,target_ele_deg,target_doa_dev_deg,mean_quart_x,mean_quart_y,mean_quart_z,mean_quart_w,std_quart_x,std_quart_y,std_quart_z,std_quart_w,target_dB,array_dB
1,2,4,03-00-324,9,0.45,1,9,0,0.45,1,21600,5,3,0,0,1,0,1,0,1,rec,0.645,-16.97788301,4.198902118,0.921689868,-0.983,-0.0179,-0.0944,-0.1566,0.001247219,0.002282786,0.007862711,0.00254733,-27.1303949,-40.8084556
1,2,4,03-00-324,17,0.85,322,338,16.05,16.9,770401,811200,5,3,1,0,1,0,1,0,0,rec,0.645,-33.88352507,8.520297117,1.163752647,-0.957611111,0.035666667,-0.142833333,-0.246944444,0.001685191,0.00286972,0.01015903,0.003842062,-32.88947027,-45.60016573
1,2,4,03-00-324,48,2.4,365,412,18.2,20.6,873601,988800,5,3,1,0,1,0,1,0,0,rec,0.645,-36.11650105,5.82120259,3.217088066,-0.955755102,0.03822449,-0.128938776,-0.257469388,0.004710496,0.017508647,0.045008059,0.003813911,-32.32936965,-48.10863318
1,2,4,03-00-324,14,0.7,533,546,26.6,27.3,1276801,1310400,5,2,0,0,1,0,1,0,0,rec,0.645,-29.12797656,6.581548684,2.381146635,-0.965,0.0186,-0.1352,-0.222733333,0.00505682,0.011249127,0.01249114,0.014992697,-30.7875499,-47.64569991
1,2,4,03-00-324,111,5.55,601,711,30,35.55,1440001,1706400,5,1,0,0,0,0,1,0,0,rec,0.645,-30.24542473,10.59951776,1.3063663,-0.958017857,0.056303571,-0.175383929,-0.219151786,0.003218701,0.006466601,0.008554274,0.007926702,-30.50443881,-49.8426149
1,2,4,03-00-324,30,1.5,1171,1200,58.5,60,2808001,2880000,5,2,1,0,0,0,1,0,0,rec,0.645,-4.130734806,-3.474859115,1.269657369,-0.999166667,0.0041,-0.0315,-0.023133333,0.000530669,0.009064329,0.010506976,0.002909359,-26.67597248,-47.06007775
1,2,4,03-00-324,13,0.65,1,13,0,0.65,1,31200,7,3,0,0,1,0,1,0,1,rec,0.645,-70.32884586,0.754707961,0.639108053,-0.983571429,-0.016785714,-0.093071429,-0.1545,0.001398586,0.002636389,0.007097825,0.004256217,-42.76065348,-41.81410384
1,2,4,03-00-324,18,0.9,547,564,27.3,28.2,1310401,1353600,7,2,0,0,1,0,0,0,1,rec,0.645,-86.18676973,-1.943888221,1.155688029,-0.958263158,0.044157895,-0.158105263,-0.234105263,0.001326738,0.006130644,0.00481773,0.001760516,-26.47229974,-42.79774251
1,2,5,04-00-343,30,1.5,932,961,46.55,48.05,2234401,2306400,3,2,1,0,1,0,0,0,0,rec,0.645,59.13400989,4.915750775,17.09451514,-0.980645161,0.006806452,-0.065322581,0.093677419,0.010753444,0.014718286,0.018341914,0.15918467,-25.04053069,-40.50753828
1,2,5,04-00-343,38,1.9,983,1020,49.1,51,2356801,2448000,3,2,1,0,1,0,0,0,0,rec,0.645,58.93574909,4.442137137,10.14794428,-0.982846154,0.076692308,0.03,0.112358974,0.007942353,0.029778263,0.028061962,0.114965324,-31.39482852,-42.21461911
1,2,5,04-00-343,91,4.55,1077,1167,53.8,58.35,2582401,2800800,3,4,1,0,1,0,1,0,1,rec,0.645,30.35695883,-3.391423427,5.977946987,-0.988380435,0.010434783,0.027913043,-0.137641304,0.007094097,0.011165394,0.021467405,0.053307027,-31.88292112,-45.70133966
1,2,5,04-00-343,34,1.7,1,34,0,1.7,1,81600,5,2,1,0,0,0,1,0,0,rec,0.645,-6.063985352,-2.961527747,3.932977944,-0.998142857,0.008228571,-0.030114286,-0.0428,0.001717434,0.016042381,0.018197885,0.021437735,-29.83406375,-47.0631402
1,2,5,04-00-343,49,2.45,115,163,5.7,8.15,273601,391200,5,2,1,0,0,0,1,0,0,rec,0.645,-21.08937928,8.144975953,5.951078438,-0.97826,0.0353,-0.12636,-0.15232,0.009713887,0.010294143,0.030349502,0.039748926,-29.94009848,-48.11182957
1,2,5,04-00-343,26,1.3,328,353,16.35,17.65,784801,847200,5,2,1,0,0,0,1,0,0,rec,0.645,33.52300483,7.155181742,4.636412371,-0.950481481,0.047037037,-0.099925926,0.288,0.002455298,0.010199855,0.031409119,0.018112894,-34.74233975,-44.0516302
1,2,5,04-00-343,24,1.2,406,429,20.25,21.45,972001,1029600,5,2,1,0,0,0,1,0,0,rec,0.645,-15.3930598,14.11009724,4.087856731,-0.9804,-0.01464,-0.15632,-0.10868,0.005291503,0.009957744,0.012789058,0.043066538,-30.3181814,-44.36985486
1,2,5,04-00-343,38,1.9,894,931,44.65,46.55,2143201,2234400,5,2,1,0,0,0,1,0,0,rec,0.645,-0.611495588,3.679345459,8.569956337,-0.992589744,0.015435897,-0.074435897,0.043307692,0.007177149,0.011951205,0.008312308,0.084391055,-39.25837325,-47.74597171
1,2,5,04-00-343,12,0.6,1077,1088,53.8,54.4,2582401,2611200,5,2,0,0,1,0,1,0,0,rec,0.645,-10.9068414,-7.048152293,5.786052067,-0.995384615,0.004,0.015153846,-0.077769231,0.005124101,0.007011895,0.027297271,0.052340478,-34.44587547,-43.62382043
1,2,5,04-00-343,25,1.25,1118,1142,55.85,57.1,2680801,2740800,5,3,1,0,1,0,1,0,0,rec,0.645,-18.00354455,-6.982848581,4.572166684,-0.988615385,0.009923077,0.014769231,-0.144576923,0.005748578,0.012227585,0.006825292,0.035566471,-33.14624539,-47.03561881
1,2,5,04-00-343,40,2,264,303,13.15,15.15,631201,727200,7,2,1,0,0,0,0,0,1,rec,0.645,-19.00953813,4.620436929,4.611436391,-0.946121951,0.030487805,-0.116634146,0.29804878,0.009124678,0.005296801,0.01591816,0.033585675,-28.87780844,-49.11261606
1,2,5,04-00-343,37,1.85,368,404,18.35,20.2,880801,969600,7,2,1,0,0,0,0,0,1,rec,0.645,-15.56433173,-3.75451562,7.588175103,-0.9475,0.025315789,-0.059,0.302052632,0.016959013,0.008363709,0.018243103,0.07908461,-40.22834414,-48.10855752
1,2,5,04-00-343,17,0.85,1153,1169,57.6,58.45,2764801,2805600,7,3,1,0,1,0,0,0,1,rec,0.645,-61.12267719,-9.496658384,1.583160652,-0.993944444,0.021611111,0.062722222,-0.083055556,0.002182072,0.008168367,0.00890344,0.023453263,-33.15930466,-48.16081615
1,2,6,05-00-343,50,2.5,352,401,17.55,20.05,842401,962400,3,1,0,0,1,0,0,0,0,rec,0.645,11.10175209,-1.729585124,3.762242583,-0.951764706,0.014764706,0.001,-0.304137255,0.008164774,0.020816905,0.017434449,0.024937538,-33.79759356,-48.20502296
1,2,6,05-00-343,17,0.85,413,429,20.6,21.45,988801,1029600,3,1,0,0,1,0,0,0,0,rec,0.645,9.267519075,-3.970349511,2.60232831,-0.946833333,0.027,0.000944444,-0.318944444,0.005008816,0.01470094,0.02141597,0.015402338,-37.02148572,-50.24453446
1,2,6,05-00-343,113,5.65,450,562,22.45,28.1,1077601,1348800,3,1,0,0,1,0,0,0,0,rec,0.645,15.95959639,-0.932332413,1.936198788,-0.964815789,0.022184211,-0.024710526,-0.26054386,0.001643253,0.004191364,0.005937318,0.006016409,-32.40209899,-47.38009932
1,2,6,05-00-343,71,3.55,584,654,29.15,32.7,1399201,1569600,3,1,0,0,1,0,0,0,0,rec,0.645,13.9948129,0.219215524,3.082716531,-0.961583333,0.031513889,-0.022263889,-0.271194444,0.004346765,0.007224748,0.002892404,0.014757799,-33.99335654,-47.81052698
1,2,6,05-00-343,116,5.8,683,798,34.1,39.9,1636801,1915200,3,1,0,0,1,0,0,0,0,rec,0.645,13.72012373,0.014201685,1.431378595,-0.963094017,0.042358974,-0.014461538,-0.265273504,0.002962358,0.002264652,0.003960012,0.01032625,-30.7321563,-46.63891237
1,2,6,05-00-343,20,1,861,880,43,44,2064001,2112000,3,2,0,0,1,0,1,0,0,rec,0.645,19.65076188,1.218683406,1.765623536,-0.970809524,0.018857143,-0.037190476,-0.234428571,0.005363013,0.011091825,0.00959489,0.022076167,-32.61163177,-47.42593
1,2,6,05-00-343,18,0.9,903,920,45.1,46,2164801,2208000,3,1,0,0,1,0,0,0,0,rec,0.645,19.1303975,-3.142499609,3.596590497,-0.969263158,0.006105263,0.004421053,-0.242842105,0.003969916,0.003510219,0.031335666,0.017914188,-31.99132083,-47.69857979
1,2,6,05-00-343,37,1.85,961,997,48,49.85,2304001,2392800,3,1,0,0,1,0,0,0,0,rec,0.645,21.61246222,-1.018829708,1.872823195,-0.972973684,0.003131579,-0.023947368,-0.228578947,0.00465854,0.004905436,0.005656603,0.022501209,-27.645604,-44.57623119
1,2,6,05-00-343,135,6.75,1066,1200,53.25,60,2556001,2880000,3,2,0,0,1,0,1,0,0,rec,0.645,19.1623089,-1.201022647,6.107490843,-0.966459259,-0.002296296,-0.020511111,-0.248562963,0.011426444,0.028462878,0.019043888,0.049428013,-30.49938161,-46.19753235
1,2,6,05-00-343,9,0.45,333,341,16.6,17.05,796801,818400,5,1,0,0,0,0,1,0,0,rec,0.645,-39.99691306,-3.174578603,1.207040083,-0.9423,0.0074,-0.0247,-0.3337,0.002983287,0.001776388,0.005100109,0.00873117,-36.9148436,-51.92504011
1,2,6,05-00-343,11,0.55,662,672,33.05,33.6,1586401,1612800,5,1,0,0,0,0,1,0,0,rec,0.645,-33.39795441,-5.912493254,0.124480511,-0.9575,0.046583333,-0.0195,-0.284166667,0.000522233,0.000514929,0.001314257,0.00057735,-42.68047604,-52.93826336
1,2,6,05-00-343,18,0.9,845,862,42.2,43.1,2025601,2068800,5,2,0,0,1,0,1,0,0,rec,0.645,-26.09983475,-5.116357955,0.976880404,-0.976368421,0.034,-0.019526316,-0.212526316,0.001570935,0.00120185,0.003921004,0.007493467,-37.85114758,-51.09207171
1,2,6,05-00-343,24,1.2,929,952,46.4,47.6,2227201,2284800,5,1,0,0,0,0,1,0,0,rec,0.645,-17.07820999,-8.025080959,2.538028382,-0.9868,0.0236,0.0112,-0.15776,0.002397916,0.007251437,0.021865117,0.011627123,-30.73862472,-49.26177958
1,2,6,05-00-343,58,2.9,1017,1074,50.8,53.7,2438401,2577600,5,2,0,0,1,0,1,0,0,rec,0.645,-19.42330366,-4.030937014,5.010986886,-0.985457627,0.005372881,-0.016169492,-0.163169492,0.007269023,0.006570305,0.014861606,0.040606672,-31.3221222,-47.74826708
1,2,7,06-00-371,18,0.9,1,18,0,0.9,1,43200,3,1,0,0,1,0,0,0,0,rec,0.645,19.38111073,-2.060257963,1.72759249,-0.964684211,0.005789474,0.003368421,-0.262631579,0.003528497,0.00810061,0.005870931,0.0130009,-40.44712995,-51.14822864
1,2,7,06-00-371,23,1.15,163,185,8.1,9.25,388801,444000,3,2,0,0,1,0,0,0,1,rec,0.645,60.18982201,-4.372496866,22.735687,-0.973916667,-0.015791667,-0.031458333,0.095708333,0.013509792,0.011901696,0.006685345,0.206607058,-33.0556986,-47.68314874
1,2,7,06-00-371,36,1.8,316,351,15.75,17.55,756001,842400,3,2,0,0,1,0,0,0,1,rec,0.645,79.85146455,-5.731415728,1.714394104,-0.960621622,0.002513514,-0.015243243,0.276594595,0.003049147,0.002328824,0.020026934,0.010454822,-27.84649773,-43.93167564
1,2,7,06-00-371,13,0.65,369,381,18.4,19.05,883201,914400,3,2,0,0,1,0,0,0,1,rec,0.645,74.04996502,-3.640331366,2.793125456,-0.974,-0.003857143,-0.032,0.2225,0.005276946,0.001703261,0.008840466,0.022708013,-33.82361494,-48.28477274
1,2,7,06-00-371,38,1.9,406,443,20.25,22.15,972001,1063200,3,2,0,0,1,0,0,0,1,rec,0.645,57.50491563,-5.978578764,23.69620335,-0.974512821,-0.030410256,-0.039410256,0.075846154,0.00993895,0.025557693,0.003618068,0.206593746,-30.05841181,-46.14647013
1,2,7,06-00-371,25,1.25,466,490,23.25,24.5,1116001,1176000,3,1,0,0,1,0,0,0,0,rec,0.645,15.56892791,-3.787486742,2.612214637,-0.967038462,-0.010576923,-0.022692308,-0.251846154,0.006225629,0.002548303,0.007530042,0.02542234,-41.39636679,-51.04044455
1,2,7,06-00-371,11,0.55,535,545,26.7,27.25,1281601,1308000,3,2,0,0,1,0,0,0,1,rec,0.645,86.19905016,0.041347731,0.564990038,-0.950583333,0.023916667,-0.03425,0.307166667,0.000514929,0.001311372,0.0034935,0.001527525,-36.06441589,-48.43348379
1,2,7,06-00-371,17,0.85,653,669,32.6,33.45,1564801,1605600,3,2,0,0,1,0,0,0,1,rec,0.645,82.77625003,-2.707149851,0.355258358,-0.957277778,0.009444444,-0.041777778,0.285888889,0.00095828,0.001688098,0.000878204,0.002968241,-40.03752287,-48.92670724
1,2,7,06-00-371,30,1.5,756,785,37.75,39.25,1812001,1884000,3,2,0,0,1,0,0,0,1,rec,0.645,85.25751533,-1.560774362,1.465439283,-0.963741935,-0.013225806,-0.002580645,0.264870968,0.004739675,0.009304872,0.023900871,0.016206464,-22.41898528,-39.19674464
1,2,7,06-00-371,28,1.4,795,822,39.7,41.1,1905601,1972800,3,2,0,0,1,0,0,0,1,rec,0.645,29.42457239,-0.952054381,17.50694769,-0.969551724,-0.001482759,-0.007724138,-0.164724138,0.015537021,0.011767451,0.011227824,0.182949817,-27.55035948,-42.95355619
1,2,7,06-00-371,9,0.45,856,864,42.75,43.2,2052001,2073600,3,1,0,0,1,0,0,0,0,rec,0.645,69.22736187,-1.169039419,10.15258168,-0.9785,0.0012,-0.0324,0.1757,0.013574895,0.011063453,0.005211099,0.107601167,-28.46719683,-45.43433005
1,2,7,06-00-371,11,0.55,897,907,44.8,45.35,2150401,2176800,3,2,0,0,1,0,0,0,1,rec,0.645,36.35705542,-1.257569203,1.745527498,-0.996583333,0.036083333,0.009583333,-0.074083333,0.000668558,0.00334279,0.007982462,0.006097068,-23.05785647,-38.61787036
1,2,7,06-00-371,71,3.55,930,1000,46.45,50,2229601,2400000,3,1,0,0,1,0,0,0,0,rec,0.645,19.59474127,-3.685677187,1.705555778,-0.975013889,0.007611111,0.002319444,-0.220944444,0.003605524,0.003004952,0.009452366,0.016754977,-31.5027257,-46.5170392
1,2,7,06-00-371,186,9.3,1015,1200,50.7,60,2433601,2880000,3,3,0,0,1,0,1,0,1,rec,0.645,14.39023269,-2.343078256,5.716021356,-0.960252688,0.013973118,-0.000419355,-0.273408602,0.009966735,0.011143018,0.038717779,0.034454274,-29.13790261,-44.84272639
1,2,7,06-00-371,39,1.95,26,64,1.25,3.2,60001,153600,5,2,0,0,0,0,1,0,1,rec,0.645,-5.748071339,-8.967044914,11.39638699,-0.99135,0.039775,0.018575,-0.040725,0.010871157,0.007223493,0.016562063,0.116258771,-35.10847177,-48.20577286
1,2,7,06-00-371,12,0.6,679,690,33.9,34.5,1627201,1656000,5,2,0,0,0,0,1,0,1,rec,0.645,33.55550326,-1.260561036,0.991647341,-0.965769231,0.004384615,-0.037230769,0.256384615,0.004146361,0.002364264,0.002586949,0.015272734,-40.27721696,-50.61434112
1,2,7,06-00-371,29,1.45,867,895,43.3,44.75,2078401,2148000,5,2,0,0,0,0,1,0,1,rec,0.645,-17.88289553,-7.055766205,8.41932027,-0.9863,0.027366667,0.0025,-0.146733333,0.009150655,0.030927594,0.017899624,0.062616475,-32.29874907,-48.59117538
1,2,7,06-00-371,19,0.95,1142,1160,57.05,58,2738401,2784000,5,3,0,0,1,0,1,0,1,rec,0.645,-30.66993129,0.071580687,1.426969991,-0.9585,0.03005,-0.05635,-0.2775,0.000606977,0.003748333,0.013643101,0.003203616,-26.46418553,-42.03779897
1,2,7,06-00-371,306,15.3,34,339,1.65,16.95,79201,813600,7,3,0,0,1,0,1,0,1,rec,0.645,-33.91720829,-4.337917142,19.71400388,-0.96567101,0.006596091,-0.025107492,0.172775244,0.016368087,0.015256833,0.021371095,0.190051468,-26.43134591,-48.00709654
1,2,7,06-00-371,35,1.75,373,407,18.6,20.35,892801,976800,7,2,0,0,1,0,0,0,1,rec,0.645,-25.38273545,-1.952383091,1.397638432,-0.968694444,-0.005666667,-0.037361111,0.24475,0.003395959,0.002329929,0.006525347,0.013927106,-24.96335497,-47.54911037
1,2,7,06-00-371,275,13.75,511,785,25.5,39.25,1224001,1884000,7,3,0,0,1,0,1,0,1,rec,0.645,-22.13278995,-2.7801794,3.886730843,-0.957775362,0.008992754,-0.034945652,0.278637681,0.009284214,0.01384459,0.016014333,0.056263593,-25.22517262,-45.63368931
1,2,7,06-00-371,35,1.75,809,843,40.4,42.15,1939201,2023200,7,2,0,0,1,0,0,0,1,rec,0.645,-51.13942464,-5.192323711,32.31883662,-0.961027778,0.021888889,-0.01825,0.028944444,0.016387253,0.016524921,0.015130622,0.275954856,-22.14007342,-44.66891998
1,2,7,06-00-371,17,0.85,891,907,44.5,45.35,2136001,2176800,7,3,0,0,1,0,1,0,1,rec,0.645,-62.54431391,-7.291051451,2.160908184,-0.996333333,0.039611111,0.009222222,-0.075444444,0.000685994,0.006445599,0.007757771,0.005305072,-26.10204926,-40.27021919
1,2,7,06-00-371,20,1,1142,1161,57.05,58.05,2738401,2786400,7,3,0,0,1,0,1,0,1,rec,0.645,-85.42695137,-4.981797005,0.599583434,-0.95847619,0.030095238,-0.055904762,-0.277714286,0.000601585,0.0036593,0.01345327,0.003273268,-31.77047024,-42.20403283
1,2,8,11-00-424,14,0.7,226,239,11.25,11.95,540001,573600,3,2,0,0,1,0,0,0,1,rec,0.645,58.53882375,0.637513289,18.44415721,-0.981133333,0.0082,-0.033133333,0.074533333,0.012269979,0.006961116,0.029897125,0.177898393,-32.86567666,-46.30132237
1,2,8,11-00-424,10,0.5,406,415,20.25,20.75,972001,996000,3,2,0,0,1,0,0,0,1,rec,0.645,86.01290379,-2.556454754,4.318016967,-0.949454545,-0.015,0.018545455,0.307272727,0.012933396,0.036657878,0.024088851,0.04059579,-23.96837845,-39.49159032
1,2,8,11-00-424,14,0.7,462,475,23.05,23.75,1106401,1140000,3,2,0,0,1,0,1,0,0,rec,0.645,69.54404502,-6.369130815,5.664185807,-0.980466667,-0.0464,0.004533333,0.184533333,0.009077969,0.02278408,0.006490286,0.047492656,-34.37801094,-47.86701672
1,2,8,11-00-424,51,2.55,547,597,27.3,29.85,1310401,1432800,3,2,0,0,1,0,1,0,0,rec,0.645,17.87067542,-5.087106948,5.124189364,-0.964865385,-0.021596154,0.014326923,-0.252519231,0.011126772,0.011125416,0.011674879,0.065183449,-29.39068257,-43.64980129
1,2,8,11-00-424,49,2.45,603,651,30.1,32.55,1444801,1562400,3,1,0,0,1,0,0,0,0,rec,0.645,10.16772427,-4.929719009,1.243031612,-0.95434,0.00064,0.02896,-0.29736,0.001880187,0.007090551,0.006736922,0.006505131,-30.29646279,-44.61584345
1,2,8,11-00-424,74,3.7,670,743,33.45,37.15,1605601,1783200,3,1,0,0,1,0,0,0,0,rec,0.645,12.72879488,-3.920350651,1.995550472,-0.95548,0.008813333,0.030893333,-0.29236,0.003099084,0.00867225,0.020689189,0.008881563,-31.27755454,-45.97449587
1,2,8,11-00-424,19,0.95,768,786,38.35,39.3,1840801,1886400,3,1,0,0,1,0,0,0,0,rec,0.645,18.21225678,-3.868668859,1.109757527,-0.96665,0.00065,0.04165,-0.25205,0.001755443,0.002277464,0.007485249,0.005780867,-31.87916231,-45.22773603
1,2,8,11-00-424,22,1.1,454,475,22.65,23.75,1087201,1140000,5,2,0,0,1,0,1,0,0,rec,0.645,21.13553054,-6.655560431,5.392685632,-0.97873913,-0.05073913,0.006,0.192695652,0.008975813,0.022549375,0.006288518,0.045555595,-37.54270748,-48.81103787
1,2,8,11-00-424,25,1.25,547,571,27.3,28.55,1310401,1370400,5,2,0,0,1,0,1,0,0,rec,0.645,-30.27726665,-4.588554937,7.234638807,-0.9705,-0.016,0.003653846,-0.224846154,0.013638915,0.012834329,0.004586435,0.084081718,-36.99276789,-42.48543284
1,2,8,11-00-424,36,1.8,8,43,0.35,2.15,16801,103200,7,1,0,0,0,0,0,0,1,rec,0.645,-18.35091888,-5.662884476,0.619469948,-0.958297297,0.035864865,-0.058810811,0.277378378,0.000811886,0.002110321,0.004635838,0.002396193,-24.70753558,-48.06759514
1,2,8,11-00-424,167,8.35,61,227,3,11.35,144001,544800,7,2,0,0,1,0,0,0,1,rec,0.645,-21.7823267,-5.128779715,2.417524337,-0.962821429,0.036285714,-0.065964286,0.258666667,0.004109754,0.003566549,0.010341992,0.014782522,-24.81942521,-47.03549682
1,2,8,11-00-424,13,0.65,325,337,16.2,16.85,777601,808800,7,1,0,0,0,0,0,0,1,rec,0.645,-16.82085458,-4.247031678,1.034522306,-0.948857143,0.042857143,-0.025857143,0.311428571,0.002413333,0.003997252,0.004435125,0.007733188,-27.15795875,-48.7347724
1,2,8,11-00-424,64,3.2,387,450,19.3,22.5,926401,1080000,7,2,0,0,1,0,0,0,1,rec,0.645,-16.42865235,-8.140463049,3.294653716,-0.9438,0.006046154,0.027769231,0.326384615,0.008456137,0.026995619,0.020540942,0.025650714,-23.83600708,-43.72398139
1,2,9,12-00-440,33,1.65,34,66,1.65,3.3,79201,158400,3,2,0,0,1,0,1,0,0,rec,0.645,22.63867837,-5.126882566,3.847860205,-0.974647059,0.006323529,0.046735294,-0.211588235,0.007347984,0.030760778,0.009736868,0.046715203,-28.13501285,-44.56749777
1,2,9,12-00-440,17,0.85,79,95,3.9,4.75,187201,228000,3,2,0,0,1,0,0,0,1,rec,0.645,26.50666996,-0.372329643,10.03472456,-0.9795,0.018277778,0.007166667,-0.170833333,0.017167856,0.01593666,0.007073147,0.105180098,-44.06423383,-52.61943825
1,2,9,12-00-440,19,0.95,152,170,7.55,8.5,362401,408000,3,2,0,0,1,0,1,0,0,rec,0.645,71.9932326,7.062949626,7.933578104,-0.97585,0.02635,-0.0859,0.18245,0.015465667,0.022688451,0.014293539,0.077719113,-21.3571709,-39.76384957
1,2,9,12-00-440,9,0.45,391,399,19.5,19.95,936001,957600,3,1,0,0,1,0,0,0,0,rec,0.645,39.70863628,11.87650547,1.296931524,-0.9894,0.0532,-0.1142,-0.0716,0.001712698,0.014543422,0.0042374,0.011635196,-31.67755241,-45.98540808
1,2,9,12-00-440,22,1.1,501,522,25,26.1,1200001,1252800,3,1,0,0,1,0,0,0,0,rec,0.645,8.916243614,1.558527096,3.272626045,-0.933043478,0.014608696,-0.006565217,-0.357826087,0.007118978,0.01986486,0.027179247,0.018717158,-31.81103181,-45.63658409
1,2,9,12-00-440,14,0.7,562,575,28.05,28.75,1346401,1380000,3,2,0,0,1,0,1,0,0,rec,0.645,27.19774558,8.045871142,9.240171049,-0.969066667,-0.010533333,-0.101733333,-0.2054,0.013198846,0.009709102,0.053683553,0.075095939,-32.63225993,-45.49770366
1,2,9,12-00-440,12,0.6,882,893,44.05,44.65,2114401,2143200,3,2,0,0,1,0,0,0,1,rec,0.645,48.56276945,1.512606001,0.257270326,-0.993615385,-0.012615385,-0.109076923,-0.017076923,0.00050637,0.001325296,0.0050243,0.004290717,-27.15963586,-43.07538671
1,2,9,12-00-440,9,0.45,956,964,47.75,48.2,2292001,2313600,3,2,0,0,1,0,1,0,0,rec,0.645,43.64820151,0.677826146,4.964488527,-0.9964,0.0005,-0.0278,-0.0587,0.005015531,0.009812124,0.002440401,0.054176768,-31.09120292,-42.76711545
1,2,9,12-00-440,45,2.25,1026,1070,51.25,53.5,2460001,2568000,3,2,0,0,1,0,1,0,0,rec,0.645,28.64491772,0.178048498,10.33941036,-0.974043478,-0.014478261,-0.07026087,-0.189956522,0.012281796,0.011293536,0.042519243,0.089159522,-27.82500392,-43.27923041
1,2,9,12-00-440,30,1.5,1091,1120,54.5,56,2616001,2688000,3,2,0,0,1,0,1,0,0,rec,0.645,44.9660662,8.636082551,0.930007202,-0.988548387,-0.002419355,-0.139322581,-0.055032258,0.001286823,0.001668816,0.009669151,0.000836017,-29.4085339,-43.81733313
1,2,9,12-00-440,22,1.1,30,51,1.45,2.55,69601,122400,5,2,0,0,1,0,1,0,0,rec,0.645,-28.8034745,-9.154156291,2.806781775,-0.97226087,-0.004608696,0.038782609,-0.228434783,0.006084387,0.013809546,0.016640467,0.026071277,-34.6725416,-43.43219245
1,2,9,12-00-440,9,0.45,70,78,3.45,3.9,165601,187200,5,2,0,0,0,0,1,0,1,rec,0.645,-4.272214204,-6.675582417,1.62836195,-0.9979,0.059,0.0172,-0.0103,0.000994429,0.013775986,0.002820559,0.015720122,-30.95240324,-47.92328616
1,2,9,12-00-440,26,1.3,154,179,7.65,8.95,367201,429600,5,2,0,0,1,0,1,0,0,rec,0.645,11.82606553,6.121703639,8.051479591,-0.984037037,0.015888889,-0.087185185,0.126555556,0.014042467,0.019161928,0.011014106,0.0874222,-32.00968781,-41.1177419
1,2,9,12-00-440,269,13.45,573,841,28.6,42.05,1372801,2018400,5,2,0,0,1,0,1,0,0,rec,0.645,-6.390166811,4.204182379,7.107878296,-0.992707407,-0.000207407,-0.095296296,-0.025125926,0.007395841,0.016166005,0.048618165,0.04694257,-28.30656108,-47.80711487
1,2,9,12-00-440,26,1.3,956,981,47.75,49.05,2292001,2354400,5,2,0,0,1,0,1,0,0,rec,0.645,-7.133484651,-1.943998542,3.300017613,-0.998037037,0.007851852,-0.032888889,-0.029222222,0.003216322,0.008654495,0.005813336,0.03973502,-29.69937246,-42.68784667
1,2,9,12-00-440,99,4.95,1013,1111,50.6,55.55,2428801,2666400,5,2,0,0,1,0,1,0,0,rec,0.645,-17.24579391,3.517661722,12.09483097,-0.98299,-0.00725,-0.09652,-0.11203,0.012232177,0.010487487,0.049806389,0.094971815,-32.22846252,-44.3400067
1,2,9,12-00-440,11,0.55,73,83,3.6,4.15,172801,199200,7,3,0,0,1,0,1,0,1,rec,0.645,-56.70048079,-13.45241617,2.031093455,-0.998333333,0.045583333,0.01775,-0.022916667,0.000651339,0.010638338,0.001658312,0.02396383,-35.0618272,-49.469677
1,2,9,12-00-440,39,1.95,113,151,5.6,7.55,268801,362400,7,2,0,0,1,0,0,0,1,rec,0.645,-33.19873208,0.847764314,9.994434455,-0.97245,0.0315,-0.080475,0.194675,0.010751148,0.013617485,0.057599852,0.074003253,-24.76816222,-47.54543629
1,2,9,12-00-440,9,0.45,846,854,42.25,42.7,2028001,2049600,7,1,0,0,0,0,0,0,1,rec,0.645,-60.6814987,1.194926759,0.270053051,-0.9954,-0.0086,-0.0963,-0.0142,0.000516398,0.000699206,0.003301515,0.000421637,-28.07857276,-50.30767982
1,2,10,13-00-454,9,0.45,135,143,6.7,7.15,321601,343200,3,1,0,0,1,0,0,0,0,rec,0.645,36.3393641,-2.277804097,5.454604469,-0.9951,-0.0007,-0.0127,-0.0834,0.001100505,0.008083591,0.054520231,0.003373096,-31.9538551,-44.45460758
1,2,10,13-00-454,24,1.2,330,353,16.45,17.65,789601,847200,3,1,0,0,1,0,0,0,0,rec,0.645,25.49289717,-1.745397441,0.61451451,-0.98256,-0.02808,-0.04836,-0.17716,0.000650641,0.002841948,0.001845716,0.0033,-25.68746174,-40.66487831
1,2,10,13-00-454,149,7.45,536,684,26.75,34.2,1284001,1641600,3,2,0,0,1,0,0,0,1,rec,0.645,18.90827058,0.973183606,13.01282167,-0.953986667,0.00156,-0.037746667,-0.248453333,0.015157334,0.011374928,0.014400404,0.162636647,-28.42485676,-44.24826924
1,2,10,13-00-454,10,0.5,759,768,37.9,38.4,1819201,1843200,3,2,0,0,1,0,1,0,0,rec,0.645,15.82864757,1.160433536,2.110089886,-0.966363636,-0.006727273,-0.058454545,-0.249363636,0.005201398,0.009089454,0.001634848,0.019576888,-23.85376969,-40.21386759
